Country,Population,ISO-ALPHA-3,Latitude,Longitude,date
Equatorial Guinea,1402597,GNQ,1.650801,10.267895,2024-03-23
Greece,10712700,GRC,39.074208,21.824312,2024-03-23
Grenada,112481,GRD,12.262776,-61.604171,2024-03-23
Greenland,56348,GRL,71.706936,-42.604303,2024-03-23
Guatemala,16853283,GTM,15.783471,-90.230759,2024-03-23
French Guiana,254464,GUF,3.933889,-53.125782,2024-03-23
Guam,168730,GUM,13.444304,144.793731,2024-03-23
Guyana,786353,GUY,4.860416,-58.93018,2024-03-23
Hong Kong,7498676,HKG,22.396428,114.109497,2024-03-23
Honduras,9901149,HND,15.199999,-86.241905,2024-03-23
Croatia,4045701,HRV,45.1,15.2,2024-03-23
Haiti,11399330,HTI,18.971187,-72.285215,2024-03-23
Hungary,9746154,HUN,47.162494,19.503304,2024-03-23
Indonesia,273441406,IDN,-0.789275,113.921327,2024-03-23
Isle of Man,85009,IMN,54.236107,-4.548056,2024-03-23
India,1379586151,IND,20.593684,78.96288,2024-03-23
British Indian Ocean Territory,2999,IOT,-6.343194,71.876519,2024-03-23
Ireland,67191306,IRL,53.41291,-8.24389,2024-03-23
Iran,83960423,IRN,32.427908,53.688046,2024-03-23
Iraq,40211089,IRQ,33.223191,43.679291,2024-03-23
Iceland,366282,ISL,64.963051,-19.020835,2024-03-23
Israel,9213753,ISR,31.046051,34.851612,2024-03-23
Italy,59537087,ITA,41.87194,12.56738,2024-03-23
Jamaica,2960090,JAM,18.109581,-77.297508,2024-03-23
Jersey,100765,JEY,49.214439,-2.13125,2024-03-23
Jordan,10200162,JOR,30.585164,36.238414,2024-03-23
Japan,125802734,JPN,36.204824,138.252924,2024-03-23
Kazakhstan,18747543,KAZ,48.019573,66.923684,2024-03-23
Kenya,53752765,KEN,-0.023559,37.906193,2024-03-23
Kyrgyzstan,6589504,KGZ,41.20438,74.766098,2024-03-23
Cambodia,16714582,KHM,12.565679,104.990963,2024-03-23
Kiribati,119406,KIR,-3.370417,-168.734039,2024-03-23
Saint Kitts and Nevis,53171,KNA,17.357822,-62.782998,2024-03-23
South Korea,51766982,KOR,35.907757,127.766922,2024-03-23
"Korea, Republic of",51760808,KOR,35.907757,127.766922,2024-03-23
Kuwait,4269387,KWT,29.31166,47.481766,2024-03-23
Laos,7273014,LAO,19.85627,102.495496,2024-03-23
Lao People's Democratic Republic,7273131,LAO,19.85627,102.495496,2024-03-23
Lebanon,6823059,LBN,33.854721,35.862285,2024-03-23
Liberia,5055908,LBR,6.428055,-9.429499,2024-03-23
Libya,6869024,LBY,26.3351,17.228331,2024-03-23
Saint Lucia,183574,LCA,13.909444,-60.978893,2024-03-23
Liechtenstein,38123,LIE,47.166,9.555373,2024-03-23
Sri Lanka,21912694,LKA,7.873054,80.771797,2024-03-23
Lesotho,2141513,LSO,-29.609988,28.233608,2024-03-23
Lithuania,2793782,LTU,55.169438,23.881275,2024-03-23
Luxembourg,632073,LUX,49.815273,6.129583,2024-03-23
Latvia,1900896,LVA,56.879635,24.603189,2024-03-23
Macau,649117,MAC,22.198745,113.543873,2024-03-23
Macao,649144,MAC,22.198745,113.543873,2024-03-23
Saint Martin (French part),38648,MAF,18.082502,-63.051991,2024-03-23
Morocco,36898147,MAR,31.791702,-7.09262,2024-03-23
Monaco,39233,MCO,43.750298,7.412841,2024-03-23
Moldova,2617118,MDA,47.411631,28.369885,2024-03-23
"Moldova, Republic of",2616921,MDA,47.411631,28.369885,2024-03-23
Madagascar,27682371,MDG,-18.766947,46.869107,2024-03-23
Maldives,540359,MDV,3.202778,73.22068,2024-03-23
Mexico,128889034,MEX,23.634501,-102.552784,2024-03-23
Marshall Islands,59175,MHL,7.131474,171.184478,2024-03-23
North Macedonia,2076574,MKD,41.608635,21.745275,2024-03-23
Mali,20243867,MLI,17.570692,-3.996166,2024-03-23
Malta,525139,MLT,35.937496,14.375416,2024-03-23
Montenegro,621521,MNE,42.708678,19.37439,2024-03-23
Mongolia,3277073,MNG,46.862496,103.846656,2024-03-23
Northern Mariana Islands,57539,MNP,17.33083,145.38469,2024-03-23
Mozambique,31245279,MOZ,-18.665695,35.529562,2024-03-23
Mauritania,4648230,MRT,21.00789,-10.940835,2024-03-23
Montserrat,4920,MSR,16.742498,-62.187366,2024-03-23
Martinique,378124,MTQ,14.641528,-61.024174,2024-03-23
Mauritius,1265325,MUS,-20.348404,57.552152,2024-03-23
Malawi,19124677,MWI,-13.254308,34.301525,2024-03-23
Malaysia,32354759,MYS,4.210484,101.975766,2024-03-23
Mayotte,226829,MYT,-12.8275,45.166244,2024-03-23
Namibia,2539960,NAM,-22.95764,18.49041,2024-03-23
New Caledonia,271878,NCL,-20.904305,165.618042,2024-03-23
Niger,206068380,NER,17.607789,8.081666,2024-03-23
Norfolk Island,2301,NFK,-29.040835,167.954712,2024-03-23
Nigeria,206062457,NGA,9.081999,8.675277,2024-03-23
Nicaragua,6622382,NIC,12.865416,-85.207229,2024-03-23
Niue,1469,NIU,-19.054445,-169.867233,2024-03-23
Netherlands,16651138,NLD,52.132633,5.291266,2024-03-23
Norway,5377435,NOR,60.472024,8.468946,2024-03-23
Nepal,29128948,NPL,28.394857,84.124008,2024-03-23
Nauru,10830,NRU,-0.522778,166.931503,2024-03-23
New Zealand,5082718,NZL,-40.900557,174.885971,2024-03-23
Oman,19280005,OMN,21.512583,55.923255,2024-03-23
Pakistan,220821032,PAK,30.375321,69.345116,2024-03-23
Panama,4313512,PAN,8.537981,-80.782127,2024-03-23
Pitcairn Islands,55,PCN,-24.703615,-127.439308,2024-03-23
Pitcairn,55,PCN,-24.703615,-127.439308,2024-03-23
Peru,32959784,PER,-9.189967,-75.015152,2024-03-23
Philippines,109548017,PHL,12.879721,121.774017,2024-03-23
Palau,18085,PLW,7.51498,134.58252,2024-03-23
Papua New Guinea,8944124,PNG,-6.314993,143.95555,2024-03-23
Poland,37937988,POL,51.919438,19.145136,2024-03-23
Puerto Rico,3193178,PRI,18.220833,-66.590149,2024-03-23
North Korea,25770668,PRK,40.339852,127.510093,2024-03-23
Portugal,10302831,PRT,39.399872,-8.224454,2024-03-23
Paraguay,7129769,PRY,-23.442503,-58.443832,2024-03-23
"Palestine, State of",4801982,PSE,31.952162,35.233154,2024-03-23
French Polynesia,280800,PYF,-17.679742,-149.406843,2024-03-23
Qatar,2880000,QAT,25.354826,51.183884,2024-03-23
Réunion,840725,REU,-21.115141,55.536384,2024-03-23
Zimbabwe,14858490,ZWE,-19.015438,29.154857,2024-03-23
Romania,19279406,ROU,45.943161,24.96676,2024-03-23
Russian Federation,144060052,RUS,61.52401,105.318756,2024-03-23
Russia,144061633,RUS,61.52401,105.318756,2024-03-23
Rwanda,12947800,RWA,-1.940278,29.873888,2024-03-23
Saudi Arabia,34802011,SAU,23.885942,45.079162,2024-03-23
Sudan,43836068,SDN,12.862807,30.217636,2024-03-23
Senegal,16738588,SEN,14.497401,-14.452362,2024-03-23
Singapore,5683821,SGP,1.352083,103.819836,2024-03-23
South Georgia and the South Sandwich Islands,29,SGS,-54.429579,-36.587909,2024-03-23
"Saint Helena, Ascension and Tristan da Cunha",53174,SHN,-24.143474,-10.030696,2024-03-23
Saint Helena,53173,SHN,-24.143474,-10.030696,2024-03-23
Svalbard and Jan Mayen,2561,SJM,77.553604,23.670272,2024-03-23
Solomon Islands,686661,SLB,-9.64571,160.156194,2024-03-23
Sierra Leone,7974172,SLE,8.460555,-11.779889,2024-03-23
El Salvador,6484174,SLV,13.794185,-88.89653,2024-03-23
San Marino,33928,SMR,43.94236,12.457777,2024-03-23
Somalia,15887250,SOM,5.152149,46.199616,2024-03-23
Saint Pierre and Miquelon,6067,SPM,46.941936,-56.27111,2024-03-23
Serbia,6906238,SRB,44.016521,21.005859,2024-03-23
South Sudan,11190080,SSD,8.0,30.0,2024-03-23
São Tomé and Príncipe,219077,STP,0.18636,6.613081,2024-03-23
Sao Tome and Principe,219088,STP,0.18636,6.613081,2024-03-23
Suriname,586420,SUR,3.919305,-56.027783,2024-03-23
Slovakia,5457051,SVK,48.669026,19.699024,2024-03-23
Slovenia,2099381,SVN,46.151241,14.995463,2024-03-23
Sweden,10350257,SWE,60.128161,18.643501,2024-03-23
Eswatini,1159827,SWZ,-26.522503,31.465866,2024-03-23
Swaziland,1159859,SWZ,-26.522503,31.465866,2024-03-23
Sint Maarten (Dutch part),40796,SXM,18.04258,-63.056017,2024-03-23
Seychelles,98433,SYC,-4.679574,55.491977,2024-03-23
Syria,17494947,SYR,34.802075,38.996815,2024-03-23
Syrian Arab Republic,17494210,SYR,34.802075,38.996815,2024-03-23
Turks and Caicos Islands,38706,TCA,21.694025,-71.797928,2024-03-23
Chad,16420992,TCD,15.454166,18.732207,2024-03-23
Togo,8275855,TGO,8.619543,0.824782,2024-03-23
Thailand,69775835,THA,15.870032,100.992541,2024-03-23
Tajikistan,9534875,TJK,38.861034,71.276093,2024-03-23
Tokelau,1410,TKL,-8.967363,-171.855881,2024-03-23
Turkmenistan,6029440,TKM,38.969719,59.556278,2024-03-23
Timor-Leste,1317949,TLS,-8.874217,125.727539,2024-03-23
Tonga,105666,TON,-21.178986,-175.198242,2024-03-23
Trinidad and Tobago,1399005,TTO,10.691803,-61.222503,2024-03-23
Tunisia,11814174,TUN,33.886917,9.537499,2024-03-23
Turkey,84316127,TUR,38.963745,35.243322,2024-03-23
Tuvalu,11788,TUV,-7.109535,177.64933,2024-03-23
Taiwan,23496835,TWN,23.69781,120.960515,2024-03-23
Tanzania,59717029,TZA,-6.369028,34.888822,2024-03-23
"Tanzania, United Republic of",59717794,TZA,-6.369028,34.888822,2024-03-23
Uganda,45726149,UGA,1.373333,32.290275,2024-03-23
Ukraine,44117637,UKR,48.379433,31.16558,2024-03-23
Uruguay,3472681,URY,-32.522779,-55.765835,2024-03-23
United States of America,329379480,USA,37.09024,-95.712891,2024-03-23
United States,299,USA,37.09024,-95.712891,2024-03-23
Uzbekistan,34220379,UZB,41.377491,64.585262,2024-03-23
Vatican City,450,VAT,41.902916,12.453389,2024-03-23
Vatican City State,450,VAT,41.902916,12.453389,2024-03-23
Holy See,450,VAT,41.902916,12.453389,2024-03-23
Saint Vincent and the Grenadines,110913,VCT,12.984305,-61.287228,2024-03-23
Venezuela,28425831,VEN,6.42375,-66.58973,2024-03-23
British Virgin Islands,30227,VGB,18.420695,-64.639968,2024-03-23
United States Virgin Islands,106251,VIR,18.335765,-64.896335,2024-03-23
Viet Nam,97309853,VNM,14.058324,108.277199,2024-03-23
Vietnam,97311492,VNM,14.058324,108.277199,2024-03-23
Vanuatu,307068,VUT,-15.376706,166.959158,2024-03-23
Wallis and Futuna,11746,WLF,-13.768752,-177.156097,2024-03-23
Samoa,198335,WSM,-13.759029,-172.104629,2024-03-23
Yemen,29817642,YEM,15.552727,48.516388,2024-03-23
South Africa,59292149,ZAF,-30.559482,22.937506,2024-03-23
Zambia,18377717,ZMB,-13.133897,27.849332,2024-03-23
